"ADM0_CODE","mmspasture","mmsdaily","mmssolid","mmssolidcov","mmssolidbulk","mmssolidadd","mmsdrylot","mmspit1","mmspit3","mmspit4","mmspit6","mmspit12","mmsliquid1","mmsliquid3","mmsliquid4","mmsliquid6","mmsliquid12","mmsliquidnatcov1","mmsliquidnatcov3","mmsliquidnatcov4","mmsliquidnatcov6","mmsliquidnatcov12","mmsliquidsolcov1","mmsliquidsolcov3","mmsliquidsolcov4","mmsliquidsolcov6","mmsliquidsolcov12","mmslagoon","mmsbiogaslowleak1","mmsbiogaslowleak2","mmsbiogaslowleak3","mmsbiogashighleak1","mmsbiogashighleak2","mmsbiogashighleak3","mmsburned","mmsdeepnomix2","mmsdeepnomix1","mmsdeepmix2","mmsdeepmix1","mmscompostves","mmscompoststat","mmscompostint","mmscompostpass","mmslitter","mmsnolitter","mmsareobic","mmsaerproc","ipcc_method"
61,0.47,1,5,5,1.5,2.5,2,36.0563673450243,58.1393091215462,64.4053555273795,73.4053555273795,79.1017473724397,36.0563673450243,58.1393091215462,64.4053555273795,73.4053555273795,79.1017473724397,21.6338204070146,34.8835854729277,38.6432133164277,44.0432133164277,47.4610484234638,21.6338204070146,34.8835854729277,38.6432133164277,44.0432133164277,47.4610484234638,79.4867127842512,1,1.41,4.59,9.59,10.85,12.97,10,73.4053555273795,18,73.4053555273795,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
62,0.47,0.431485913888649,3.65742956944324,3.65742956944324,0.914357392360811,1.82871478472162,1.41435739236081,12.2762497726675,22.8950699758918,27.314876405527,35.2099291147783,53.0277630915917,12.2762497726675,22.8950699758918,27.314876405527,35.2099291147783,53.0277630915917,7.36574986360051,13.7370419855351,16.3889258433162,21.125957468867,31.816657854955,7.36574986360051,13.7370419855351,16.3889258433162,21.125957468867,31.816657854955,71.4861616208053,1,1.41,4.23783327131895,9.59,10.85,12.8278332713189,10,35.2099291147783,5.85768044270608,35.2099291147783,5.85768044270608,0.5,1.82871478472162,0.914357392360811,1.82871478472162,1.5,1.5,0,0,"2019"
63,0.47,1,5,5,1.5,2.5,2,36.1154885079965,57.0962404233304,64.0769923386643,73.0192480846661,80,36.1154885079965,57.0962404233304,64.0769923386643,73.0192480846661,80,21.6692931047979,34.2577442539983,38.4461954031986,43.8115488507997,48,21.6692931047979,34.2577442539983,38.4461954031986,43.8115488507997,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.0192480846661,18,73.0192480846661,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
64,0.47,0.672913220307767,4.34582644061553,4.34582644061553,1.17291322030777,2.17291322030777,1.67291322030777,24.3373138966194,39.7580989809281,44.4497518621592,52.4122725403126,69.5332230498486,24.3373138966194,39.7580989809281,44.4497518621592,52.4122725403126,69.5332230498486,14.6023883379716,23.8548593885569,26.6698511172955,31.4473635241876,41.7199338299091,14.6023883379716,23.8548593885569,26.6698511172955,31.4473635241876,41.7199338299091,77.3833057624622,1,1.41,4.45262355252926,9.59,10.85,12.97,10,52.4122725403126,10.4770040670786,52.4122725403126,10.4770040670786,0.5,2.17291322030777,1.17291322030777,2.17291322030777,1.5,1.5,0,0,"2019"
65,0.47,0.110823262010041,2.05411631005021,2.05411631005021,0.513529077512552,1.0270581550251,1.01352907751255,7.57439188198013,15.09466745391,18.1217256089352,24.8683343173876,39.2126957929765,7.57439188198013,15.09466745391,18.1217256089352,24.8683343173876,39.2126957929765,4.54463512918808,9.05680047234603,10.8730353653611,14.9210005904325,23.5276174757859,4.54463512918808,9.05680047234603,10.8730353653611,14.9210005904325,23.5276174757859,65.0909701840413,1,1.41,3.57245826867084,9.59,10.85,12.1624582686708,10,24.8683343173876,2.85146808134414,24.8683343173876,2.85146808134414,0.5,1.0270581550251,0.513529077512552,1.0270581550251,1.5,1.5,0,0,"2019"
66,0.47,1,5,5,1.5,2.5,2,36.0134461031015,57.0268922062031,64.0201691546523,73.0201691546523,80,36.0134461031015,57.0268922062031,64.0201691546523,73.0201691546523,80,21.6080676618609,34.2161353237218,38.4121014927914,43.8121014927914,48,21.6080676618609,34.2161353237218,38.4121014927914,43.8121014927914,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.0201691546523,18,73.0201691546523,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
67,0.47,0.156723712855598,2.28361856427799,2.28361856427799,0.570904641069498,1.141809282139,1.0709046410695,7.00679315308777,13.7299677418976,16.9045237003171,23.1952063536524,34.51505329335,7.00679315308777,13.7299677418976,16.9045237003171,23.1952063536524,34.51505329335,4.20407589185266,8.23798064513853,10.1427142201902,13.9171238121915,20.70903197601,4.20407589185266,8.23798064513853,10.1427142201902,13.9171238121915,20.70903197601,61.7087696218745,1,1.41,3.66770170417537,9.59,10.85,12.2577017041754,10,23.1952063536524,3.28178480802123,23.1952063536524,3.28178480802123,0.5,1.141809282139,0.570904641069498,1.141809282139,1.5,1.5,0,0,"2019"
68,0.47,0.996968261032812,4.99393652206562,4.99393652206562,1.49696826103281,2.49696826103281,1.99696826103281,34.141524427193,54.5784636885487,61.5525616500828,70.5078252429313,78.7095538319531,34.141524427193,54.5784636885487,61.5525616500828,70.5078252429313,78.7095538319531,20.4849146563158,32.7470782131292,36.9315369900497,42.3046951457588,47.2257322991719,20.4849146563158,32.7470782131292,36.9315369900497,42.3046951457588,47.2257322991719,79.3053580725446,1,1.41,4.58872666963378,9.59,10.85,12.97,10,70.5078252429313,17.9302700037547,70.5078252429313,17.9302700037547,0.5,2.49696826103281,1.49696826103281,2.49696826103281,1.5,1.5,0,0,"2019"
69,0.47,0.1,2,2,0.5,1,1,6.28878795991211,12.5775759198242,15.5775759198242,21.7219698997803,32.5883337795166,6.28878795991211,12.5775759198242,15.5775759198242,21.7219698997803,32.5883337795166,3.77327277594727,7.54654555189454,9.34654555189453,13.0331819398682,19.55300026771,3.77327277594727,7.54654555189454,9.34654555189453,13.0331819398682,19.55300026771,61.0107578596924,1,1.41,3.55,9.59,10.85,12.14,10,21.7219698997803,2.75,21.7219698997803,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
70,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
71,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
72,0.47,1,5,5,1.5,2.5,2,35.5405377022656,56.4159988104122,63.3550362850534,72.2905735301917,79.5753305620115,35.5405377022656,56.4159988104122,63.3550362850534,72.2905735301917,79.5753305620115,21.3243226213594,33.8495992862473,38.013021771032,43.374344118115,47.7451983372069,21.3243226213594,33.8495992862473,38.013021771032,43.374344118115,47.7451983372069,79.7573317497209,1,1.41,4.59,9.59,10.85,12.97,10,72.2905735301917,18,72.2905735301917,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
73,0.47,0.871877089639898,4.7437541792798,4.7437541792798,1.3718770896399,2.3718770896399,1.8718770896399,30.546074727902,49.6236619902753,55.5230055592018,64.0968888171651,73.6011745474207,30.546074727902,49.6236619902753,55.5230055592018,64.0968888171651,73.6011745474207,18.3276448367412,29.7741971941652,33.3138033355211,38.4581332902991,44.1607047284524,18.3276448367412,29.7741971941652,33.3138033355211,38.4581332902991,44.1607047284524,78.0474252262797,1,1.41,4.53618837764876,9.59,10.85,12.97,10,64.0968888171651,15.0531730617176,64.0968888171651,15.0531730617176,0.5,2.3718770896399,1.3718770896399,2.3718770896399,1.5,1.5,0,0,"2019"
74,0.47,1,5,5,1.5,2.5,2,39.4113263849132,59.7237307615331,66.1100227956048,73.26889889782,79.8275954659459,39.4113263849132,59.7237307615331,66.1100227956048,73.26889889782,79.8275954659459,23.6467958309479,35.8342384569199,39.6660136773629,43.961339338692,47.8965572795675,23.6467958309479,35.8342384569199,39.6660136773629,43.961339338692,47.8965572795675,79.9014831233976,1,1.41,4.59,9.59,10.85,12.97,10,73.26889889782,18,73.26889889782,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
75,0.47,1,5,5,1.5,2.5,2,35.7919278188682,56.802522123529,63.7562250051125,72.7562250051125,79.8086668249314,35.7919278188682,56.802522123529,63.7562250051125,72.7562250051125,79.8086668249314,21.4751566913209,34.0815132741174,38.2537350030675,43.6537350030675,47.8852000949589,21.4751566913209,34.0815132741174,38.2537350030675,43.6537350030675,47.8852000949589,79.8906667571037,1,1.41,4.59,9.59,10.85,12.97,10,72.7562250051125,18,72.7562250051125,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
76,0.47,1,5,5,1.5,2.5,2,37.6409905865842,60.2819811731683,66.4614858798762,75.4614858798763,80,37.6409905865842,60.2819811731683,66.4614858798762,75.4614858798763,80,22.5845943519505,36.169188703901,39.8768915279258,45.2768915279258,48,22.5845943519505,36.169188703901,39.8768915279258,45.2768915279258,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.4614858798763,18,75.4614858798763,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
77,0.47,0.999746083486546,4.99949216697309,4.99949216697309,1.49974608348655,2.49974608348655,1.99974608348655,37.1622682419123,56.5911816146815,62.8739318466489,69.7267530397934,78.0055133854208,37.1622682419123,56.5911816146815,62.8739318466489,69.7267530397934,78.0055133854208,22.2973609451474,33.9547089688089,37.7243591079894,41.836051823876,46.8033080312525,22.2973609451474,33.9547089688089,37.7243591079894,41.836051823876,46.8033080312525,78.8629050758074,1,1.41,4.58989335506435,9.59,10.85,12.97,10,69.7267530397934,17.9941599201906,69.7267530397934,17.9941599201906,0.5,2.49974608348655,1.49974608348655,2.49974608348655,1.5,1.5,0,0,"2019"
78,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
79,0.47,0.943525652823294,4.88705130564659,4.88705130564659,1.44352565282329,2.44352565282329,1.94352565282329,30.5638975275692,48.7280118269491,55.0693800349645,62.8621178084682,74.3063439877909,30.5638975275692,48.7280118269491,55.0693800349645,62.8621178084682,74.3063439877909,18.3383385165415,29.2368070961695,33.0416280209787,37.7172706850809,44.5838063926745,18.3383385165415,29.2368070961695,33.0416280209787,37.7172706850809,44.5838063926745,77.4601675816926,1,1.41,4.56628077418578,9.59,10.85,12.97,10,62.8621178084682,16.7010900149358,62.8621178084682,16.7010900149358,0.5,2.44352565282329,1.44352565282329,2.44352565282329,1.5,1.5,0,0,"2019"
80,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
81,0.47,0.1,2,2,0.5,1,1,6.54233166892464,13.0846633378493,16.0846633378493,22.3558291723116,33.9828241790855,6.54233166892464,13.0846633378493,16.0846633378493,22.3558291723116,33.9828241790855,3.92539900135479,7.85079800270957,9.65079800270957,13.413497503387,20.3896945074513,3.92539900135479,7.85079800270957,9.65079800270957,13.413497503387,20.3896945074513,61.8981608412363,1,1.41,3.55,9.59,10.85,12.14,10,22.3558291723116,2.75,22.3558291723116,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
82,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
83,0.47,1,5,5,1.5,2.5,2,37.9889136133179,60.9778272266357,66.9833704199768,75.9833704199768,80,37.9889136133179,60.9778272266357,66.9833704199768,75.9833704199768,80,22.7933481679907,36.5866963359814,40.1900222519861,45.5900222519861,48,22.7933481679907,36.5866963359814,40.1900222519861,45.5900222519861,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.9833704199768,18,75.9833704199768,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
84,0.47,0.1,2,2,0.5,1,1,5.71847826605022,11.4369565321004,14.1414312811872,20.0006704142123,29.5993930887328,5.71847826605022,11.4369565321004,14.1414312811872,20.0006704142123,29.5993930887328,3.43108695963013,6.86217391926027,8.48485876871232,12.0004022485274,17.7596358532397,3.43108695963013,6.86217391926027,8.48485876871232,12.0004022485274,17.7596358532397,58.5713860548059,1,1.41,3.55,9.59,10.85,12.14,10,20.0006704142123,2.75,20.0006704142123,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
85,0.47,0.448408845101635,3.74204422550818,3.74204422550818,0.935511056377044,1.87102211275409,1.43551105637704,13.1309550902235,24.5198659549388,28.7491386787213,37.0080830547019,56.5648893578435,13.1309550902235,24.5198659549388,28.7491386787213,37.0080830547019,56.5648893578435,7.87857305413409,14.7119195729633,17.2494832072328,22.2048498328211,33.9389336147061,7.87857305413409,14.7119195729633,17.2494832072328,22.2048498328211,33.9389336147061,72.8905025122075,1,1.41,4.27294835358589,9.59,10.85,12.8629483535859,10,37.0080830547019,6.01633292282783,37.0080830547019,6.01633292282783,0.5,1.87102211275409,0.935511056377044,1.87102211275409,1.5,1.5,0,0,"2019"
86,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
87,0.47,1,5,5,1.5,2.5,2,36.031521594961,57.063043189922,64.0472823924415,73.0472823924415,80,36.031521594961,57.063043189922,64.0472823924415,73.0472823924415,80,21.6189129569766,34.2378259139532,38.4283694354649,43.8283694354649,48,21.6189129569766,34.2378259139532,38.4283694354649,43.8283694354649,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.0472823924415,18,73.0472823924415,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
88,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
89,0.47,1,5,5,1.5,2.5,2,36.3529879875565,57.7059759751129,64.5294819813347,73.5294819813347,80,36.3529879875565,57.7059759751129,64.5294819813347,73.5294819813347,80,21.8117927925339,34.6235855850677,38.7176891888008,44.1176891888008,48,21.8117927925339,34.6235855850677,38.7176891888008,44.1176891888008,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.5294819813347,18,73.5294819813347,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
90,0.47,1,5,5,1.5,2.5,2,39.8356630287191,60.1963858572659,66.5571086858127,73.6392771714532,80,39.8356630287191,60.1963858572659,66.5571086858127,73.6392771714532,80,23.9013978172315,36.1178315143596,39.9342652114876,44.1835663028719,48,23.9013978172315,36.1178315143596,39.9342652114876,44.1835663028719,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.6392771714532,18,73.6392771714532,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
92,0.47,0.234328995958855,2.67164497979427,2.67164497979427,0.667911244948568,1.33582248989714,1.16791124494857,8.96463581173382,17.2576266436734,20.6818545198263,27.6604386908475,42.1436736842438,8.96463581173382,17.2576266436734,20.6818545198263,27.6604386908475,42.1436736842438,5.37878148704029,10.354575986204,12.4091127118958,16.5962632145085,25.2862042105463,5.37878148704029,10.354575986204,12.4091127118958,16.5962632145085,25.2862042105463,65.7270353231849,1,1.41,3.82873266661462,9.59,10.85,12.4187326666146,10,27.6604386908475,4.00933433711426,27.6604386908475,4.00933433711426,0.5,1.33582248989714,0.667911244948568,1.33582248989714,1.5,1.5,0,0,"2019"
93,0.47,0.161794963169896,2.30897481584948,2.30897481584948,0.577243703962371,1.15448740792474,1.07724370396237,7.89102107894715,15.4730673420448,18.6951121916292,25.4088916192157,38.9866885867704,7.89102107894715,15.4730673420448,18.6951121916292,25.4088916192157,38.9866885867704,4.73461264736829,9.28384040522689,11.2170673149775,15.2453349715294,23.3920131520622,4.73461264736829,9.28384040522689,11.2170673149775,15.2453349715294,23.3920131520622,64.4942487201201,1,1.41,3.67822454857754,9.59,10.85,12.2682245485775,10,25.4088916192157,3.32932777971778,25.4088916192157,3.32932777971778,0.5,1.15448740792474,0.577243703962371,1.15448740792474,1.5,1.5,0,0,"2019"
94,0.47,1,5,5,1.5,2.5,2,36.6089647541713,57.5074706284761,64.4059765027808,73.1014941256952,80,36.6089647541713,57.5074706284761,64.4059765027808,73.1014941256952,80,21.9653788525028,34.5044823770856,38.6435859016685,43.8608964754171,48,21.9653788525028,34.5044823770856,38.6435859016685,43.8608964754171,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.1014941256952,18,73.1014941256952,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
95,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
96,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
97,0.47,0.504012423674288,3.97781628799743,3.97781628799743,1.00149504372836,1.98890814399871,1.50149504372836,15.5314342251651,28.5499383109285,32.6074793479773,41.4462530256346,63.6593150384668,15.5314342251651,28.5499383109285,32.6074793479773,41.4462530256346,63.6593150384668,9.31886053509903,17.1299629865571,19.5644876087864,24.8677518153808,38.1955890230801,9.31886053509903,17.1299629865571,19.5644876087864,24.8677518153808,38.1955890230801,75.8069301645021,1,1.41,4.36502016270115,9.59,10.85,12.9491057464488,10,41.4462530256346,6.72948295156178,41.4462530256346,6.72948295156178,0.5,1.98890814399871,1.00149504372836,1.98890814399871,1.5,1.5,0,0,"2019"
98,0.47,0.1,2,2,0.5,1,1,4.00454741798112,8.00909483596224,9.01364225394335,14.0159159629339,20.9052696730237,4.00454741798112,8.00909483596224,9.01364225394335,14.0159159629339,20.9052696730237,2.40272845078867,4.80545690157734,5.40818535236601,8.40954957776035,12.5431618038142,2.40272845078867,4.80545690157734,5.40818535236601,8.40954957776035,12.5431618038142,49.9052696730237,1,1.41,3.55,9.59,10.85,12.14,10,14.0159159629339,2.75,14.0159159629339,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
99,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
100,0.47,1,5,5,1.5,2.5,2,37.9503270868613,60.9006541737226,66.9254906302919,75.9254906302919,80,37.9503270868613,60.9006541737226,66.9254906302919,75.9254906302919,80,22.7701962521168,36.5403925042336,40.1552943781752,45.5552943781752,48,22.7701962521168,36.5403925042336,40.1552943781752,45.5552943781752,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.9254906302919,18,75.9254906302919,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
101,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
102,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
103,0.47,0.959099211896439,4.91819842379288,4.91819842379288,1.45909921189644,2.45909921189644,1.95909921189644,32.6040277902129,53.1878056781238,59.463993899405,68.3821923231979,76.2781721886923,32.6040277902129,53.1878056781238,59.463993899405,68.3821923231979,76.2781721886923,19.5624166741277,31.9126834068743,35.678396339643,41.0293153939187,45.7669033132154,19.5624166741277,31.9126834068743,35.678396339643,41.0293153939187,45.7669033132154,78.4692241630475,1,1.41,4.57282166899651,9.59,10.85,12.97,10,68.3821923231979,17.0592818736181,68.3821923231979,17.0592818736181,0.5,2.45909921189644,1.45909921189644,2.45909921189644,1.5,1.5,0,0,"2019"
104,0.47,0.5,4,4,1,2,1.5,13,24,29,37,55,13,24,29,37,55,7.8,14.4,17.4,22.2,33,7.8,14.4,17.4,22.2,33,73,1,1.41,4.38,9.59,10.85,12.97,10,37,6.5,37,6.5,0.5,2,1,2,1.5,1.5,0,0,"2019"
105,0.47,1,5,5,1.5,2.5,2,36.0026261682168,57.0052523364336,64.0039392523252,73.0039392523252,80,36.0026261682168,57.0052523364336,64.0039392523252,73.0039392523252,80,21.6015757009301,34.2031514018602,38.4023635513951,43.8023635513951,48,21.6015757009301,34.2031514018602,38.4023635513951,43.8023635513951,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.0039392523252,18,73.0039392523252,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
106,0.47,1,5,5,1.5,2.5,2,36.3675217042023,57.7350353501186,64.5512768003849,73.5512733468337,80,36.3675217042023,57.7350353501186,64.5512768003849,73.5512733468337,80,21.8205130225214,34.6410212100711,38.7307660802309,44.1307640081002,48,21.8205130225214,34.6410212100711,38.7307660802309,44.1307640081002,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.5512733468337,18,73.5512733468337,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
107,0.47,1,5,5,1.5,2.5,2,37.3512633329741,59.9186390832339,66.0944301298629,75.0944301298629,79.810901634875,37.3512633329741,59.9186390832339,66.0944301298629,75.0944301298629,79.810901634875,22.4107579997845,35.9511834499403,39.6566580779178,45.0566580779178,47.886540980925,22.4107579997845,35.9511834499403,39.6566580779178,45.0566580779178,47.886540980925,79.8919437913572,1,1.41,4.59,9.59,10.85,12.97,10,75.0944301298629,18,75.0944301298629,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
108,0.47,1,5,5,1.5,2.5,2,36.9111165022535,57.932871043723,64.7314162099631,73.3502610839128,80,36.9111165022535,57.932871043723,64.7314162099631,73.3502610839128,80,22.1466699013521,34.7597226262338,38.8388497259779,44.0101566503477,48,22.1466699013521,34.7597226262338,38.8388497259779,44.0101566503477,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.3502610839128,18,73.3502610839128,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
109,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
110,0.47,0.5,4,4,1,2,1.5,15,28,32,41,64,15,28,32,41,64,9,16.8,19.2,24.6,38.4,9,16.8,19.2,24.6,38.4,76,1,1.41,4.38,9.59,10.85,12.97,10,41,6.5,41,6.5,0.5,2,1,2,1.5,1.5,0,0,"2019"
111,0.47,1,5,5,1.5,2.5,2,35.2835600614667,56.6670709632728,63.2690747298061,72.2690747298061,79.037543014703,35.2835600614667,56.6670709632728,63.2690747298061,72.2690747298061,79.037543014703,21.17013603688,34.0002425779637,37.9614448378836,43.3614448378836,47.4225258088218,21.17013603688,34.0002425779637,37.9614448378836,43.3614448378836,47.4225258088218,79.4500245798303,1,1.41,4.59,9.59,10.85,12.97,10,72.2690747298061,18,72.2690747298061,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
113,0.47,0.443634436825225,3.71817218412612,3.71817218412612,0.929543046031531,1.85908609206306,1.42954304603153,13.9897413243188,26.2613104645115,30.1283137345841,38.8345552586489,60.7844911207321,13.9897413243188,26.2613104645115,30.1283137345841,38.8345552586489,60.7844911207321,8.39384479459128,15.7567862787069,18.0769882407505,23.3007331551894,36.4706946724392,8.39384479459128,15.7567862787069,18.0769882407505,23.3007331551894,36.4706946724392,74.6799289201767,1,1.41,4.26304145641234,9.59,10.85,12.8530414564123,10,38.8345552586489,5.97157284523648,38.8345552586489,5.97157284523648,0.5,1.85908609206306,0.929543046031531,1.85908609206306,1.5,1.5,0,0,"2019"
114,0.47,0.1,2,2,0.5,1,1,5.89525843146789,11.7905168629358,14.6857752944037,20.6334045101376,30.4762921573395,5.89525843146789,11.7905168629358,14.6857752944037,20.6334045101376,30.4762921573395,3.53715505888074,7.07431011776147,8.81146517664221,12.3800427060826,18.2857752944037,3.53715505888074,7.07431011776147,8.81146517664221,12.3800427060826,18.2857752944037,59.4762921573395,1,1.41,3.55,9.59,10.85,12.14,10,20.6334045101376,2.75,20.6334045101376,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
115,0.47,0.969912310699155,4.92004038177013,4.92004038177013,1.46826362406347,2.46002019088506,1.96826362406347,37.9983857364805,58.1329108334895,64.399642321615,71.8321291646326,78.690268650051,37.9983857364805,58.1329108334895,64.399642321615,71.8321291646326,78.690268650051,22.7990314418883,34.8797465000937,38.639785392969,43.0992774987796,47.2141611900306,22.7990314418883,34.8797465000937,38.639785392969,43.0992774987796,47.2141611900306,79.5536268037205,1,1.41,4.56644886496543,9.59,10.85,12.9563159009238,10,71.8321291646326,17.3978365677252,71.8321291646326,17.3978365677252,0.5,2.46002019088506,1.46826362406347,2.46002019088506,1.5,1.5,0,0,"2019"
116,0.47,1,5,5,1.5,2.5,2,36.8818500873377,59.3445830184366,65.5043010196819,74.5043010196819,79.491727511709,36.8818500873377,59.3445830184366,65.5043010196819,74.5043010196819,79.491727511709,22.1291100524026,35.6067498110619,39.3025806118092,44.7025806118092,47.6950365070254,22.1291100524026,35.6067498110619,39.3025806118092,44.7025806118092,47.6950365070254,79.7095585781194,1,1.41,4.59,9.59,10.85,12.97,10,74.5043010196819,18,74.5043010196819,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
117,0.47,0.550102251340392,4.0406916026223,4.0406916026223,1.04514284300218,2.02034580131115,1.54514284300218,18.2374098867151,31.9459878198576,36.1874582930745,44.7025458716294,65.0678713509945,18.2374098867151,31.9459878198576,36.1874582930745,44.7025458716294,65.0678713509945,10.9424459320291,19.1675926919145,21.7124749758447,26.8215275229777,39.0407228105967,10.9424459320291,19.1675926919145,21.7124749758447,26.8215275229777,39.0407228105967,76.0679522558026,1,1.41,4.36821166236403,9.59,10.85,12.9288369107929,10,44.7025458716294,7.92263953526131,44.7025458716294,7.92263953526131,0.5,2.02034580131115,1.04514284300218,2.02034580131115,1.5,1.5,0,0,"2019"
